id,transaction_id,customer_id,transaction_amount,transaction_type,location,device_type,account_balance,transaction_time,is_fraud
2900,d0aa7b7f-a0b4-4307-9dce-4b4bbd385900,CUST7614,71325.2,Online Transfer,Chennai,Desktop,107772.0,2026-05-13 18:12:33,0
2901,1b16a888-e065-4fe6-8b90-bd476d2c767a,CUST3251,63225.1,UPI Payment,Pune,ATM,225805.0,2026-03-20 14:31:45,1
2902,be228748-efae-4eac-8970-8db157698e25,CUST5754,86083.6,UPI Payment,Pune,Tablet,236744.0,2026-05-09 00:32:08,0
2903,1e8c1221-266e-4b1b-8f14-9b7f29c337cf,CUST7378,123921.0,Online Transfer,Mumbai,ATM,244635.0,2026-04-02 18:37:31,1
2904,3e3f60e0-e0de-4d0a-8e52-972771ae291e,CUST5894,105334.0,UPI Payment,Pune,Tablet,15632.5,2026-03-24 07:05:04,1
2905,40b04194-664a-4972-81bb-29ece3e14927,CUST8534,83111.6,Card Payment,Kolkata,Mobile,60611.2,2026-05-24 12:41:51,1
2906,8bb11077-d788-443c-aa7a-e211a3b3e641,CUST4443,136830.0,UPI Payment,Pune,POS Machine,110854.0,2026-06-04 05:42:23,1
2907,8b6eaf7d-06f2-4b3f-97d3-e6a68e609a04,CUST9977,83145.7,ATM Withdrawal,Mumbai,Mobile,180852.0,2026-04-30 16:14:28,0
2908,20d1af46-ec71-42c3-8c00-525e3f8c4b22,CUST7322,31175.9,POS Payment,Mumbai,ATM,230662.0,2026-03-12 18:51:03,0
2909,c8428d29-4c8d-4211-a329-c61eda11278e,CUST2987,147826.0,UPI Payment,Hyderabad,ATM,148815.0,2026-05-13 01:52:56,1
2910,3e09da3f-180c-4546-809f-177a8010c294,CUST4940,74702.7,UPI Payment,Kolkata,Tablet,93005.2,2026-05-03 14:00:50,0
2911,aebf23f9-3780-486d-91c0-cd3efb1bd268,CUST6599,51630.3,UPI Payment,Mumbai,Tablet,48453.5,2026-04-06 09:41:36,1
2912,e7e53e91-9602-4fef-91e7-c0a1fab38797,CUST9959,115955.0,Online Transfer,Pune,Desktop,101195.0,2026-03-21 02:01:52,1
2913,0358e4a7-616a-4dc6-926d-53fe3f7b219e,CUST2607,59769.5,ATM Withdrawal,Bangalore,ATM,203497.0,2026-03-26 00:58:11,0
2914,2e4eaa67-9126-4bb9-802d-a433d27c72ca,CUST5546,96386.8,POS Payment,Hyderabad,POS Machine,139827.0,2026-06-09 04:16:17,1
2915,4ca0b212-6eeb-4471-b773-69800b613203,CUST4206,81752.8,UPI Payment,Mumbai,POS Machine,93486.2,2026-05-26 21:48:42,0
2916,953d127c-d22c-4cb2-baa3-4e8db3da841c,CUST1180,131278.0,Card Payment,Chennai,POS Machine,10365.6,2026-05-20 21:41:11,1
2917,aa62639b-f15c-43ed-b45f-8db518831071,CUST5290,71167.1,ATM Withdrawal,Mumbai,ATM,195020.0,2026-04-26 11:25:58,0
2918,15c7cc1a-a507-4d63-bfe7-38c1337d1956,CUST3364,3001.03,UPI Payment,Pune,POS Machine,201784.0,2026-06-06 02:12:45,0
2919,1103ef15-c919-4b8a-be07-aaaf25895594,CUST2497,92698.2,ATM Withdrawal,Hyderabad,POS Machine,15413.6,2026-05-05 18:01:24,1
2920,9349fceb-720b-46f4-96db-126870852848,CUST2810,57267.1,POS Payment,Hyderabad,Desktop,241297.0,2026-04-24 00:28:53,0
2921,2f5e94b7-b562-497e-850f-12ba2515c8d5,CUST6917,142329.0,Card Payment,Hyderabad,ATM,120679.0,2026-05-21 23:13:55,1
2922,71d8360a-e82e-4858-a567-60057b43104c,CUST9838,137536.0,Online Transfer,Chennai,Mobile,257813.0,2026-06-02 23:43:59,1
2923,cd8d7e48-f8d0-417c-a6d5-7e99485ffd15,CUST3009,9153.95,Card Payment,Bangalore,Desktop,44322.7,2026-06-02 01:35:56,0
2924,9aea2f9d-8d41-4dce-84f0-509939a847ca,CUST1056,80322.6,ATM Withdrawal,Bangalore,Mobile,88370.3,2026-04-05 12:15:32,1
2925,25da2710-5f11-4c3c-ab9a-bb54465f9e62,CUST6804,39841.9,Card Payment,Mumbai,Desktop,85219.4,2026-04-29 21:27:11,0
2926,40cb1c26-413b-4dd2-bd62-24c585983669,CUST7267,124826.0,ATM Withdrawal,Delhi,Mobile,119027.0,2026-05-04 23:18:20,1
2927,9dd5240d-d8c3-432c-a115-fc07573d4c5d,CUST6412,80865.3,UPI Payment,Chennai,Tablet,36692.6,2026-04-24 15:19:09,1
2928,9af00c5d-7bcd-44d5-af2b-1b567300852c,CUST5222,56426.2,Online Transfer,Mumbai,Desktop,76866.1,2026-05-08 15:08:02,0
2929,11072a31-152e-4ba6-b524-ecae1933e8cf,CUST2762,22029.1,UPI Payment,Delhi,Mobile,114167.0,2026-04-06 07:13:18,0
2930,783f694f-8efe-4653-8932-57356367aa97,CUST4231,6875.44,ATM Withdrawal,Bangalore,POS Machine,171850.0,2026-04-22 02:28:48,0
2931,0ac95ee8-21ba-4d57-b886-cf8dd25039c4,CUST5700,93423.9,Online Transfer,Mumbai,Mobile,58204.9,2026-04-10 09:35:47,1
2932,8744dd65-ebba-43f7-8b63-3a4f64eab521,CUST6793,81973.2,Online Transfer,Chennai,Desktop,168455.0,2026-03-17 01:05:47,0
2933,8504d00d-2f11-4270-9350-9628665aef33,CUST2394,127925.0,ATM Withdrawal,Kolkata,POS Machine,272946.0,2026-03-19 05:45:38,1
2934,0f8b4ffb-eda5-493c-8080-d43b6a37b7ae,CUST9704,89524.7,UPI Payment,Hyderabad,Desktop,166505.0,2026-03-25 12:43:26,0
2935,f425890b-0f00-4d2f-b0e5-677175605c33,CUST1639,109996.0,POS Payment,Kolkata,Mobile,73312.1,2026-04-28 06:10:22,1
2936,bdc91bee-7ab5-4e12-be71-a93503e9bc67,CUST4056,11386.7,Card Payment,Chennai,Desktop,27387.5,2026-04-08 22:39:08,0
2937,29a4c098-c71b-4529-a57a-082b0b26100b,CUST5750,100036.0,POS Payment,Pune,Mobile,241159.0,2026-03-25 03:46:56,1
2938,7f0ed9bf-8a0c-4c90-a621-b36d652712b3,CUST6567,22908.7,ATM Withdrawal,Pune,ATM,81732.4,2026-06-06 14:15:49,0
2939,a1eebcac-ca05-471d-890a-b23a7df43f7e,CUST4997,93376.6,Online Transfer,Kolkata,ATM,131901.0,2026-05-05 13:06:51,1
2940,5ac15440-67d0-4300-87e4-3343b2459a47,CUST2330,105148.0,Online Transfer,Bangalore,Desktop,128403.0,2026-05-13 07:50:37,1
2941,3af69b5c-5757-48bf-967c-803216a72186,CUST3145,146421.0,ATM Withdrawal,Pune,Desktop,18879.6,2026-06-08 18:13:42,1
2942,e08f055e-4a71-4db3-9431-e6c075df06d1,CUST5382,58272.1,UPI Payment,Kolkata,Desktop,40865.2,2026-05-10 01:52:16,1
2943,72dd7f1e-4518-4616-af47-540827daad49,CUST3513,44237.9,ATM Withdrawal,Bangalore,Desktop,232514.0,2026-04-18 18:55:50,0
2944,40417525-ec4f-4837-8ef9-693f32ff5726,CUST1226,90073.3,Online Transfer,Pune,ATM,47129.0,2026-03-24 03:17:05,1
2945,73126531-d08e-40e5-bb2c-458b83796736,CUST8996,10502.9,POS Payment,Bangalore,Desktop,84987.7,2026-05-15 11:24:14,0
2946,efa51103-5f56-4b09-851f-dbf6c89e205e,CUST7440,129761.0,Online Transfer,Mumbai,Tablet,7530.32,2026-05-04 01:41:51,1
2947,33bb63f2-684f-472a-8e22-2996fa519959,CUST9853,78943.6,POS Payment,Hyderabad,Tablet,229841.0,2026-04-24 03:30:54,0
2948,29559862-c927-477a-ba3e-aa7253a96646,CUST9096,79970.2,POS Payment,Mumbai,Tablet,248031.0,2026-03-27 08:13:42,0
2949,f0ed5430-cff6-4881-92f6-886827e37826,CUST6270,94664.1,Card Payment,Kolkata,ATM,299008.0,2026-06-07 11:02:41,1
2950,74f66e48-f3df-4654-9586-0122fb3e381f,CUST1561,45325.4,UPI Payment,Delhi,Tablet,201349.0,2026-05-08 04:07:26,0
2951,f034ad16-cfe2-4def-b487-85fc4810b2fc,CUST2351,125927.0,Online Transfer,Delhi,Desktop,83000.9,2026-05-22 06:24:31,1
2952,e91dcd5b-b428-4268-8c65-676f9585849b,CUST2973,42357.3,Online Transfer,Bangalore,Desktop,204010.0,2026-03-31 16:02:04,0
2953,c2b27e6e-b9bf-4270-b41a-6fbe330b3cdd,CUST3603,43294.3,Card Payment,Delhi,POS Machine,146352.0,2026-05-30 13:53:07,0
2954,0a6cee3f-7886-48ef-b61d-744f27fb3ef1,CUST3935,126082.0,ATM Withdrawal,Delhi,Mobile,137794.0,2026-04-04 04:52:17,1
2955,62eefdd2-17b2-40e7-bf14-3a94144ab592,CUST1852,76934.9,UPI Payment,Mumbai,POS Machine,179282.0,2026-05-03 11:17:07,0
2956,a0dd7a15-d208-4d8e-9dde-6d1115c576a6,CUST4386,47669.2,POS Payment,Chennai,POS Machine,216063.0,2026-06-07 13:36:02,0
2957,2566062a-0c74-4516-abf7-37516a038f1c,CUST2081,28837.2,ATM Withdrawal,Kolkata,Tablet,17267.1,2026-04-15 23:48:34,1
2958,d8ffd709-e155-4eaf-920f-d65e17da263c,CUST2205,108063.0,UPI Payment,Delhi,Tablet,250471.0,2026-04-09 20:10:11,1
2959,9f268a5e-53e5-41f6-882a-ed65bc1f104a,CUST1286,25247.2,Card Payment,Chennai,ATM,64583.8,2026-04-19 13:58:17,0
2960,32be0cda-9492-44db-9cc6-f2fbf795c9a2,CUST9844,120375.0,Online Transfer,Kolkata,Desktop,161583.0,2026-03-25 06:36:09,1
2961,88666095-fd37-405a-be5c-1acca6ab8128,CUST9248,4415.0,ATM Withdrawal,Chennai,Tablet,31123.8,2026-05-23 00:37:36,0
2962,d47391b5-2b2d-478a-b0c3-51df9f6c26c8,CUST9650,76647.8,UPI Payment,Mumbai,ATM,237285.0,2026-04-06 03:05:18,0
2963,4a03a4e1-bd54-4fce-8427-cbcbeff83e3a,CUST1832,98010.6,Online Transfer,Delhi,Mobile,261404.0,2026-05-18 12:43:10,1
2964,f1e62c8c-92ed-4ca2-ac84-3d4bbb21df64,CUST2733,6955.86,POS Payment,Mumbai,Mobile,56010.4,2026-05-31 13:40:27,0
2965,4ab042f9-3f9f-4740-ad8f-f1d1ef798262,CUST6859,133016.0,Online Transfer,Delhi,Mobile,183730.0,2026-05-15 01:48:00,1
2966,5b10f513-943a-4eeb-8da4-b022a2382497,CUST1244,58656.1,POS Payment,Bangalore,POS Machine,90461.3,2026-05-04 19:53:18,0
2967,5aecca41-a10c-4186-b5e7-cdc2dfed8166,CUST4282,62276.0,Card Payment,Kolkata,Mobile,278740.0,2026-05-27 23:45:43,0
2968,fcd67656-46c8-4796-ba9b-51b18c92560a,CUST6604,13239.1,POS Payment,Chennai,Tablet,42608.4,2026-05-29 21:43:09,0
2969,f1009fda-60c6-461c-bad5-b091990e805e,CUST8126,22841.3,Card Payment,Hyderabad,Mobile,1851.87,2026-06-03 21:06:57,1
2970,318e7f9f-ff52-48a3-9def-8f17ab28023b,CUST1466,45507.7,Online Transfer,Hyderabad,POS Machine,145809.0,2026-04-15 13:34:09,0
2971,076a6cd4-113f-4ccd-b349-9be46bfc3b24,CUST9882,72066.4,Card Payment,Pune,POS Machine,231807.0,2026-03-16 09:55:51,0
2972,f3daf314-df87-4645-8e55-49b216183e47,CUST7619,69187.3,POS Payment,Kolkata,POS Machine,89759.9,2026-03-28 03:07:09,0
2973,571aa97b-dda6-449d-af8f-a632b5538b8a,CUST4406,3767.15,Card Payment,Hyderabad,ATM,294918.0,2026-05-30 04:49:51,0
2974,3b7369a9-879f-4893-bb5d-2f7c70909559,CUST3973,93577.7,Online Transfer,Kolkata,Tablet,63655.1,2026-06-05 23:49:55,1
2975,01c93f41-00de-47e7-bfa6-7ca1ad862020,CUST1765,14830.5,Online Transfer,Delhi,Mobile,173305.0,2026-03-29 12:08:47,0
2976,e6665f9c-2c6a-4777-83bb-6f72dd851cf7,CUST2855,1506.53,Card Payment,Delhi,POS Machine,237316.0,2026-05-19 08:29:05,0
2977,15f69df4-708d-425d-88d1-0c0e4dda8217,CUST4503,62116.7,Online Transfer,Chennai,Tablet,78117.5,2026-05-07 22:34:13,0
2978,c3d5922f-4de1-4ebf-9d34-fe5a522b996e,CUST8178,100881.0,UPI Payment,Hyderabad,Desktop,162804.0,2026-03-18 16:34:16,1
2979,142ada5c-3dc0-48c6-98d3-2e4e0e405933,CUST9082,71935.9,Online Transfer,Delhi,Mobile,60923.5,2026-04-03 21:48:35,1
2980,cd0390b3-9abb-4cb5-b538-f9a08aff9b0f,CUST8186,22862.9,ATM Withdrawal,Bangalore,Tablet,259782.0,2026-03-27 16:12:50,0
2981,602cee0c-4b0b-45a6-a684-4716a2e3a1c2,CUST9063,17070.1,ATM Withdrawal,Pune,Tablet,55709.6,2026-04-18 11:35:36,0
2982,422f01fd-edf9-411d-9585-475a73592402,CUST1887,129984.0,Card Payment,Pune,ATM,138335.0,2026-03-24 11:26:44,1
2983,b7935adc-c8ab-43f3-a2ae-1e0e643efcbd,CUST4411,25275.7,Card Payment,Kolkata,Tablet,63153.5,2026-05-02 22:32:18,0
2984,e054aa09-2f48-4865-833b-11463b0d49c5,CUST3219,32630.3,ATM Withdrawal,Mumbai,Tablet,248424.0,2026-06-04 09:40:53,0
2985,864aa4e6-201c-4615-a960-ef39c67accfe,CUST1705,91662.0,POS Payment,Kolkata,Mobile,270087.0,2026-06-02 03:36:19,1
2986,67c5c4e9-e93d-4e7b-a9fd-ded7dc795820,CUST9880,127990.0,Online Transfer,Bangalore,ATM,139065.0,2026-05-03 17:07:35,1
2987,6143af9b-8303-4e9d-8107-f3b503b190a3,CUST4561,141057.0,Online Transfer,Hyderabad,Tablet,4599.07,2026-05-25 16:52:26,1
2988,6b703aa0-786b-43fd-84f9-24903c6fe5f0,CUST9875,23937.8,POS Payment,Hyderabad,Mobile,208305.0,2026-03-16 00:24:44,0
2989,e485615b-cc18-4eee-86b1-1b0f87b33db1,CUST5402,3808.7,Online Transfer,Chennai,POS Machine,255805.0,2026-05-04 16:29:50,0
2990,a49b4dc0-d180-4ccd-b3c6-b2b50261d47e,CUST9305,51766.7,Card Payment,Pune,Tablet,156231.0,2026-05-19 22:06:45,0
2991,eb601e53-0b56-4974-a1b7-754359b933c2,CUST8086,93200.3,ATM Withdrawal,Delhi,Mobile,214961.0,2026-04-06 10:54:40,1
2992,98e61ef9-285f-42b1-aa5e-487a1993b9b8,CUST7193,21109.1,Card Payment,Kolkata,POS Machine,244150.0,2026-04-01 23:58:18,0
2993,dea933ba-dec1-443b-816a-f4cc60149677,CUST8324,73080.9,ATM Withdrawal,Kolkata,ATM,91578.5,2026-04-06 16:36:27,0
2994,4fb4887e-553e-4ecb-b574-c90e0f5ccf65,CUST4331,133820.0,POS Payment,Delhi,Tablet,280280.0,2026-04-20 21:12:36,1
2995,17de601e-5a0c-42cb-b564-99239bfbb29a,CUST8693,60557.3,ATM Withdrawal,Bangalore,Tablet,241406.0,2026-03-13 14:30:03,0
2996,f58535bd-8701-4426-a261-dee2b0e36518,CUST9667,110459.0,UPI Payment,Delhi,POS Machine,272131.0,2026-04-25 02:56:30,1
2997,2f770e77-65d2-496c-a305-fd1959bd2f4f,CUST6780,45030.3,Card Payment,Chennai,Mobile,146487.0,2026-03-26 18:27:34,1
2998,d26814ad-f29a-47de-904d-937eba6264c5,CUST5348,2749.89,ATM Withdrawal,Kolkata,Tablet,106098.0,2026-03-20 18:56:19,0
2999,61dc2bbd-7fb9-4cab-8782-cac2d8264ba0,CUST3975,57508.9,ATM Withdrawal,Chennai,Desktop,150047.0,2026-03-24 18:41:20,0
3000,842d03e8-4d2c-42f9-8938-81f3a2dd5f2b,CUST4007,86541.2,Card Payment,Bangalore,POS Machine,171801.0,2026-04-26 06:17:23,0
3001,a0507171-3028-48e8-9dda-6ea0d8125fb2,CUST3860,78873.0,Card Payment,Hyderabad,Mobile,219888.0,2026-05-08 18:05:31,0
3002,0661e6c0-7d21-4d07-85da-f59d4ebc3269,CUST9897,110277.0,UPI Payment,Mumbai,Tablet,214599.0,2026-03-26 06:59:00,1
3003,5959aea2-7d5c-4a75-a185-73c3d4791efd,CUST5123,126481.0,ATM Withdrawal,Kolkata,POS Machine,165251.0,2026-04-18 06:17:00,1
3004,d536bd3d-9d1d-4adb-a5ed-b606c14c9e28,CUST8638,89113.9,UPI Payment,Pune,Tablet,50806.4,2026-05-20 18:53:51,1
3005,8cf6b87b-de11-4052-a294-7423882642d3,CUST1124,27655.8,Online Transfer,Kolkata,Desktop,179681.0,2026-06-03 19:32:21,0
3006,388a389d-fe86-444a-8cf6-7cbd269ce487,CUST8401,114223.0,POS Payment,Mumbai,ATM,6892.45,2026-05-21 23:13:28,1
3007,ffdc90e4-5ba3-425f-bdc2-1e3f4834116d,CUST9285,35270.9,Online Transfer,Pune,POS Machine,247219.0,2026-05-06 04:19:31,0
3008,80c1f2f6-66ed-4675-9fea-4864bc8d995a,CUST5342,26199.4,POS Payment,Hyderabad,ATM,77791.1,2026-04-15 12:32:33,0
3009,5d4225d4-90f7-4f97-a793-ad7afbe8c7a6,CUST3934,58406.6,Card Payment,Hyderabad,Desktop,106720.0,2026-05-22 17:12:20,0
3010,1282c513-1fd0-4c19-9604-82467b2c40e7,CUST1515,56048.2,Online Transfer,Bangalore,ATM,26767.3,2026-03-21 11:36:28,1
3011,ac5a49c1-d612-45bc-a17b-aa6e9bdb8d7a,CUST4218,29353.3,UPI Payment,Bangalore,Desktop,74034.3,2026-04-28 17:17:06,0
3012,c53fd4d6-05b8-4866-a09a-8bbee1ae48e1,CUST4905,2051.53,POS Payment,Kolkata,ATM,156335.0,2026-05-11 00:43:32,0
3013,3977c018-a7df-4a74-8f00-2680b445a696,CUST4954,117622.0,Card Payment,Pune,Desktop,270332.0,2026-04-20 16:09:32,1
3014,9fd5350d-86b9-49fc-ba04-b57d99aa1aa0,CUST6418,19341.1,Card Payment,Delhi,Mobile,246167.0,2026-05-07 04:01:23,0
3015,4d72689a-916d-4ad3-a7ef-074517f85951,CUST7487,86947.2,POS Payment,Delhi,ATM,253989.0,2026-05-04 15:22:45,0
3016,493ea547-3fc7-4ef5-afb5-9cb4489eea8c,CUST6622,42830.6,UPI Payment,Bangalore,ATM,252718.0,2026-06-01 19:57:43,0
3017,6fbb3fd2-3a45-4ea7-b14a-0942b431e8cd,CUST6894,129959.0,POS Payment,Delhi,Desktop,280554.0,2026-03-30 22:38:22,1
3018,206062f5-95bd-4916-9eec-e5a890fdfe46,CUST1768,32761.2,Online Transfer,Delhi,Desktop,31364.0,2026-05-28 23:46:11,1
3019,607df467-7303-436f-976b-eea0e53dd8ec,CUST7478,79120.9,ATM Withdrawal,Chennai,Tablet,299877.0,2026-04-24 08:26:04,0
3020,36d8cc5f-ae3c-4c01-aa60-d71560f4e320,CUST7118,128765.0,Card Payment,Pune,POS Machine,219334.0,2026-06-04 06:10:43,1
3021,0a0f61a9-0a21-4472-8ce6-55385dd1ff28,CUST7354,7649.19,Card Payment,Chennai,Mobile,111933.0,2026-06-03 17:30:36,0
3022,7966cfde-6735-4d6e-a743-bd109890373a,CUST2114,100182.0,Online Transfer,Chennai,ATM,185639.0,2026-04-08 21:35:32,1
3023,c93bb839-4300-454b-9098-7e1a9880c358,CUST8993,148617.0,UPI Payment,Mumbai,Tablet,243931.0,2026-05-12 02:16:38,1
3024,690a2864-85f8-4cc2-aa7f-7d75dda2150e,CUST5437,23183.3,Card Payment,Delhi,ATM,109779.0,2026-03-12 07:18:33,0
3025,213866d3-c133-45d9-a66b-60f73b25087f,CUST4083,127546.0,ATM Withdrawal,Bangalore,ATM,278648.0,2026-03-14 04:03:14,1
3026,352922a2-4580-4264-9405-fd9c8050a7d8,CUST7853,143870.0,ATM Withdrawal,Kolkata,Mobile,214531.0,2026-03-25 13:40:24,1
3027,cafd11d9-2d58-4e3d-931a-5fbdc58d616a,CUST1255,83047.5,Card Payment,Mumbai,Mobile,35011.9,2026-05-11 06:14:06,1
3028,615e3f36-ea7f-465d-a677-f633607c1164,CUST7808,55128.8,Card Payment,Mumbai,Mobile,116305.0,2026-04-25 04:51:22,0
3029,3486453a-e42d-4781-92ab-3688bcae36d3,CUST1066,64689.8,ATM Withdrawal,Mumbai,Mobile,249845.0,2026-05-25 02:43:30,0
3030,5a0d5462-1ab1-405f-b8a0-edb79976031a,CUST4436,8683.18,UPI Payment,Mumbai,Desktop,216875.0,2026-04-08 15:29:34,0
3031,d54e450c-b484-4a86-b6ce-e39d7f7eeef6,CUST7317,2835.15,ATM Withdrawal,Mumbai,Tablet,135033.0,2026-04-19 09:42:56,0
3032,810f9dfc-a553-444a-9d98-e34bd950148f,CUST4216,69585.9,POS Payment,Chennai,Mobile,132448.0,2026-05-30 17:03:45,0
3033,7ad567e0-a02e-49b0-9c63-ac6adbcb8745,CUST7862,35116.5,ATM Withdrawal,Bangalore,Tablet,190766.0,2026-05-26 04:39:45,0
3034,c33f0a6c-16d2-4ea6-b609-47f4d539b246,CUST1802,9956.87,Card Payment,Mumbai,Desktop,38628.0,2026-05-06 20:31:22,0
3035,147a1a73-8ae7-430a-b08f-606cc937ff8f,CUST2342,118694.0,POS Payment,Kolkata,Desktop,53096.0,2026-06-07 07:53:33,1
3036,f421a7fe-eb23-459a-b833-9b50e6656040,CUST3442,122016.0,Online Transfer,Pune,ATM,223456.0,2026-04-07 23:04:42,1
3037,e046caad-f32b-41bd-afdf-0d29ff764afe,CUST6917,136106.0,Online Transfer,Hyderabad,Desktop,283842.0,2026-05-31 18:21:37,1
3038,a9ef94ae-53aa-4121-98e9-cf776e7b05ef,CUST6756,134686.0,POS Payment,Hyderabad,Mobile,274493.0,2026-03-31 05:22:06,1
3039,c0bce050-e35a-4415-98ce-409e1a0ad11b,CUST9889,122676.0,Card Payment,Hyderabad,Tablet,217066.0,2026-04-03 19:23:35,1
3040,0914abb4-8f4c-4e78-895c-9d3c0751478c,CUST7583,23104.3,POS Payment,Pune,ATM,56017.3,2026-05-07 09:16:01,0
3041,685539e0-a0a0-45e1-ae11-4359096d86b5,CUST1145,60951.2,POS Payment,Mumbai,Mobile,64105.7,2026-04-16 01:02:12,0
3042,8788e0a8-0847-410f-89e5-2e477a4c37b7,CUST8415,63649.6,POS Payment,Pune,Desktop,143398.0,2026-05-14 14:49:59,0
3043,d2b6af6b-60a4-4995-9804-d1ae8dbcf8fd,CUST1867,66493.2,Online Transfer,Mumbai,POS Machine,256887.0,2026-03-20 10:02:44,0
3044,2dc42d6c-c573-43e7-86cf-485548a44479,CUST9575,141829.0,POS Payment,Bangalore,Tablet,140112.0,2026-06-03 03:22:49,1
3045,199318d5-9e10-401d-a928-3f1937e3f290,CUST2976,34486.2,ATM Withdrawal,Chennai,ATM,64624.1,2026-03-19 17:35:02,0
3046,046197df-a699-4f1d-8eb3-42f72b44be93,CUST7427,13658.0,Online Transfer,Hyderabad,Desktop,15074.1,2026-03-25 18:11:37,0
3047,ad8f4c50-fbc5-47e4-91ed-1d76a55bdcbd,CUST2224,89396.8,POS Payment,Delhi,Tablet,78032.0,2026-05-13 18:39:46,1
3048,c8ec06fa-d81b-43e5-9f68-1734d92cbcef,CUST6574,82974.8,POS Payment,Hyderabad,POS Machine,79880.5,2026-04-19 04:03:08,1
3049,968a29aa-1124-4b9d-ac42-b34616188345,CUST7993,5682.77,Online Transfer,Kolkata,POS Machine,271478.0,2026-03-14 05:02:19,0
3050,0304b5e0-ab6c-4fb2-aa0b-04d8791c060b,CUST1026,89870.2,POS Payment,Mumbai,ATM,268197.0,2026-03-14 00:46:11,0
3051,4b757b95-09af-44fd-a660-b2f3b4f31376,CUST4844,133541.0,UPI Payment,Chennai,Mobile,148521.0,2026-04-30 18:00:29,1
3052,00214ea5-0759-4567-91d4-9ba9758ebf40,CUST6716,93631.3,ATM Withdrawal,Pune,Tablet,274034.0,2026-04-28 12:33:48,1
3053,c8111d2f-e22d-4c39-bc59-c983325b8021,CUST6416,66485.7,UPI Payment,Kolkata,Mobile,193992.0,2026-03-22 21:54:46,0
3054,de2617f1-d659-4ece-ad0a-17c6d1fa5a7a,CUST4015,57021.4,ATM Withdrawal,Pune,ATM,170268.0,2026-04-11 08:40:23,0
3055,cd793baa-8b2d-4170-8bcf-1efb6789df5c,CUST8237,88084.7,Online Transfer,Pune,POS Machine,186391.0,2026-04-14 18:07:03,0
3056,2f2f4b19-c427-4eef-b685-da70c4621f06,CUST3608,48899.9,UPI Payment,Mumbai,POS Machine,176423.0,2026-05-05 02:31:16,0
3057,b297b605-c2b3-4668-afa4-2e3f9a704beb,CUST9749,71073.6,UPI Payment,Chennai,Tablet,30249.9,2026-04-01 00:36:01,1
3058,e7e58255-4764-4f81-8852-46abe8b8100a,CUST1897,61668.3,POS Payment,Delhi,POS Machine,54534.9,2026-05-16 19:06:44,1
3059,ae4a3085-2340-4033-9c03-a0a1ca31f6df,CUST2929,134993.0,Online Transfer,Kolkata,Mobile,50075.2,2026-03-27 21:43:14,1
3060,47832353-6d9d-49c4-a86a-2e199bd8fe66,CUST9896,64224.5,UPI Payment,Delhi,Desktop,288587.0,2026-03-21 02:01:22,0
3061,e40a0fdb-26b5-4517-b9c7-40a877314b23,CUST5502,62525.1,Card Payment,Hyderabad,POS Machine,98548.1,2026-06-09 00:04:49,0
3062,bb4cce47-55dc-4b32-a9f9-4dcc93d0a4f3,CUST9618,39152.6,POS Payment,Delhi,Desktop,4178.9,2026-03-22 03:29:09,1
3063,77653949-f288-42a6-b19e-c7d14b9ca18a,CUST1113,42413.1,Online Transfer,Kolkata,POS Machine,214908.0,2026-05-19 00:27:26,0
3064,f6bd5087-cf49-4f96-9b60-a43efb173d27,CUST3381,124634.0,POS Payment,Pune,POS Machine,129222.0,2026-04-17 22:52:48,1
3065,7c2ddc49-84fb-455b-905b-d4e57adf6031,CUST8338,29753.0,Online Transfer,Mumbai,Desktop,49591.9,2026-04-18 16:06:50,0
3066,54105bb2-ec55-45de-a8b8-c3d2eaa42d03,CUST2407,136388.0,ATM Withdrawal,Bangalore,POS Machine,297664.0,2026-04-16 01:54:34,1
3067,29b1e2cf-3980-4912-97a7-3de296e81c68,CUST3746,23696.8,Online Transfer,Hyderabad,Desktop,169744.0,2026-03-22 12:58:08,0
3068,968be96e-5896-46c8-b5a7-7cea597592c0,CUST6151,133086.0,Card Payment,Delhi,Tablet,67340.9,2026-04-14 09:12:02,1
3069,b3bee47e-76e9-4a83-bf46-cdc203b24b81,CUST7413,138309.0,POS Payment,Mumbai,POS Machine,189100.0,2026-05-03 09:29:21,1
3070,6b6e8a82-713e-473c-838e-3991b2971b72,CUST9130,20817.7,Card Payment,Pune,POS Machine,266891.0,2026-05-24 14:32:35,0
3071,3e752484-9809-4591-a94b-50a5352606d9,CUST5680,39601.7,Card Payment,Delhi,Mobile,100148.0,2026-05-05 06:47:43,0
3072,f3087a1e-ed83-4ae4-ace9-f533169548e0,CUST6661,111354.0,Online Transfer,Kolkata,Tablet,200242.0,2026-05-05 15:12:22,1
3073,f3271a1f-90da-44ff-b0c3-22d34936fad2,CUST4248,17247.7,POS Payment,Pune,Tablet,243030.0,2026-05-15 03:40:50,0
3074,d9357128-8fdd-4f8b-abae-5d541c9a95b7,CUST7122,21468.3,UPI Payment,Bangalore,Desktop,264787.0,2026-06-05 04:36:19,0
3075,2432942a-a3fd-40ec-9eb0-a86b79a1a0b5,CUST4301,145490.0,ATM Withdrawal,Mumbai,Desktop,248052.0,2026-04-04 20:00:58,1
3076,5ddc29d8-b278-44d4-9c43-2831efbc90f8,CUST5029,25441.3,Online Transfer,Bangalore,POS Machine,127596.0,2026-04-01 02:53:38,0
